,TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Black-alone pop,Native American/American Indian-alone pop,Asian-alone pop,Hawaiian/Pacific Islander-alone pop,Two or more races pop,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_NATURAL_INC_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Unemployment_rate_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Population Aged 60+,STATE_FIPS,CNTY_FIPS,anycondition_prevalence,anycondition_number,Obesity_prevalence,Obesity_number,Heart disease_prevalence,Heart disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
69,18216,3920,3214,2826,2351,1671,2011,1417,590,216,1876,167,15263,174,43,693,137,294,16.4,-9.0,1798,4371,2314,1194,5869,32.7,41.2,38.9,44304,7400,12.8,11.85683407,8.546801223,0.51873649,5.384978805,14.62342868,20.89767004,0,2082,2,50,47.6,5557,37.0,4319,9.2,1069,11.8,1373,15.8,1839,4.0,472,6
70,877,111,76,123,119,103,151,121,48,25,398,9,286,12,3,169,7,16,-3.4,11.4,36,225,240,144,96,11.2,15.2,16.8,77257,441,6.3,0.57084121,0.411481372,0.024974303,0.259257049,0.704037492,1.006107632,0,164,2,60,41.3,293,32.0,227,7.3,52,7.7,55,11.7,83,3.1,22,6
71,2059,219,190,275,303,330,356,277,81,28,1707,44,109,110,1,88,-7,106,13.1,-17.0,25,418,461,697,135,6.9,7.3,7.0,75477,1088,7.8,1.340207584,0.9660663,0.058634082,0.608677611,1.652922686,2.362115866,0,481,2,68,34.8,583,27.2,456,6.1,103,6.4,108,9.4,157,2.6,44,6
72,5000,980,742,790,636,461,629,491,195,76,826,37,3617,45,12,463,65,52,12.1,0.6,370,1138,835,559,1091,22.0,31.6,30.1,54524,2027,8.2,3.254510888,2.345959932,0.142384851,1.478090361,4.013896761,5.73607544,0,701,2,70,45.7,1564,34.9,1194,8.4,286,9.9,338,14.0,478,3.6,125,6
73,98971,14394,12072,20530,15401,10435,10663,9536,4434,1506,74934,5410,7830,3455,540,6802,-754,4816,10.8,-18.5,3381,13785,24520,20152,8104,8.6,9.4,8.6,74268,46101,5.8,64.42043941,46.43640008,2.818394224,29.25761623,79.45187528,113.5410245,13,13950,2,90,36.7,27556,30.0,22533,4.8,3615,5.3,3958,7.7,5756,2.2,1653,4
74,2474,200,270,207,296,292,408,478,236,87,1971,16,259,26,0,202,-44,0,2.4,-19.6,57,561,553,701,259,10.5,16.4,14.2,58943,1092,9.5,1.610331987,1.160780974,0.070452024,0.731359111,1.986076118,2.838210127,0,727,2,100,38.3,785,28.3,580,7.5,153,7.4,151,10.9,223,3.2,65,6
75,2151,217,214,187,231,258,370,393,211,70,1048,41,811,32,1,218,12,0,-6.1,11.7,143,598,546,393,370,17.2,27.6,25.9,51188,1158,12.6,1.400090584,1.009231963,0.061253963,0.635874474,1.726778387,2.467659654,0,645,2,105,46.9,823,33.8,593,9.7,170,9.5,167,14.8,260,3.9,69,6
76,32113,3731,3857,4374,4853,4195,4580,4001,1843,679,22071,466,3809,2257,417,3093,52,973,5.0,-3.5,878,4584,8138,8879,2299,7.3,8.5,7.4,79173,17232,4.4,20.90242163,15.06716226,0.914480946,9.493183156,25.77965334,36.84051812,9,5907,2,110,33.2,8394,25.0,6321,5.5,1397,5.6,1416,8.4,2135,2.5,621,5
77,58533,7285,7162,6931,7285,6720,8186,8913,4466,1585,48743,484,4659,1042,186,3419,11,1654,3.1,-2.9,2902,12989,15008,9378,7103,12.4,14.5,13.5,65439,26497,7.7,38.09925716,27.46321453,1.666842501,17.30341263,46.98908383,67.14994074,6,13154,2,122,39.8,18050,32.6,14770,7.4,3351,7.8,3555,10.7,4846,3.1,1384,6
78,13918,1695,1709,1787,1928,1642,1958,1851,954,394,9313,147,1951,1171,49,1287,36,252,4.7,-2.2,701,2865,3671,2343,1244,9.1,12.5,11.0,68309,7026,6.0,9.059256507,6.530214065,0.396342472,4.11441233,11.17308303,15.96693959,4,2951,2,130,45.4,4909,34.8,3764,6.8,734,7.2,778,10.6,1148,2.9,313,5
79,13345,2003,1740,2011,2053,1535,1736,1402,645,220,7367,177,1710,2968,128,995,-174,386,11.2,-24.1,889,2747,2863,2285,1073,8.2,9.9,8.8,74109,6210,5.8,8.686289559,6.261367057,0.380025168,3.945023175,10.71309046,15.30958535,0,1915,2,150,36.3,3603,25.7,2551,5.3,529,5.7,568,9.5,945,2.4,239,6
80,8303,2114,1544,1374,1005,664,800,514,197,91,319,72,7658,41,1,212,73,9,17.3,-8.3,880,2117,760,190,2905,35.1,47.4,45.1,32728,2708,19.9,5.40444078,3.895701062,0.236444284,2.454516854,6.665476962,9.525326875,0,674,2,158,55.7,2734,43.1,2117,10.6,522,14.6,716,18.2,895,4.7,229,6
81,1587,274,215,226,207,189,223,157,68,28,377,16,976,50,5,163,-20,37,11.9,-25.0,123,356,237,134,288,18.2,23.7,25.2,49403,739,11.6,1.032981756,0.744607682,0.045192952,0.469145881,1.274010832,1.820630345,0,189,2,164,46.8,530,35.9,407,8.6,97,10.1,115,14.5,164,3.7,42,6
82,107610,15714,15631,13830,15502,13284,14003,12209,5533,1904,89048,1374,7385,1884,426,7493,1227,2082,8.3,3.2,5068,21381,25899,14073,10937,10.4,11.8,10.4,74649,47654,7.6,70.04358332,50.48974965,3.06440677,31.81146076,86.3870861,123.4518156,14,16358,2,170,40.3,31737,30.6,24098,5.9,4681,7.0,5513,8.9,6996,2.6,2049,3
83,10008,2063,1697,1546,1362,1012,1080,800,334,114,1567,83,7554,152,16,636,40,174,9.9,-5.8,872,2347,1457,799,2168,22.0,26.9,25.6,55318,4113,11.6,6.514228993,4.695673399,0.284997518,2.958545668,8.034215758,11.4813286,0,1151,2,180,49.4,3229,37.8,2472,8.2,536,10.2,665,13.8,903,3.6,233,6
84,9872,1568,1249,1382,1509,1247,1703,851,257,106,3229,155,5210,599,174,505,41,2652,8.8,-4.7,666,2797,1968,1079,1094,11.1,15.2,14.5,89276,3413,7.0,6.425706297,4.631863289,0.28112465,2.91834161,7.925037766,11.32530735,0,1157,2,185,43.4,3147,33.8,2454,6.5,475,7.2,521,11.2,814,2.8,200,6
85,7671,1637,1298,1263,979,721,879,514,242,138,921,122,6082,63,18,465,-96,396,11.3,-23.7,759,1982,956,489,1604,21.1,27.7,25.3,59337,2924,14.2,4.993070604,3.599171727,0.218446839,2.267686233,6.158120411,8.800286939,0,851,2,188,50.4,2504,39.5,1961,8.7,432,10.6,526,14.9,739,3.7,186,6
86,3221,402,335,364,392,389,463,525,255,96,2426,74,354,105,26,236,-38,44,-6.2,-5.6,219,680,647,589,232,7.2,9.5,8.9,66075,1404,8.7,2.096555914,1.511267388,0.091724321,0.952185811,2.585752294,3.695179798,0,778,2,195,38.3,978,27.6,704,7.4,188,7.4,190,10.9,278,3.0,77,6
87,6422,807,815,664,786,708,1023,1002,480,137,3018,36,2759,62,30,517,-47,50,5.7,-13.0,440,1668,1577,787,1057,16.5,23.4,21.2,49356,2899,10.9,4.180093784,3.013150936,0.182879103,1.89845926,5.155449,7.367415295,0,1381,2,198,46.5,2302,33.0,1634,9.2,457,9.8,485,14.2,705,3.7,185,6
88,8647,952,1097,1128,1225,1115,1132,1138,548,312,5613,87,1412,702,36,797,-39,256,5.7,-10.0,371,1741,2026,2004,656,7.7,8.8,7.3,71825,4408,4.2,5.628351129,4.057103106,0.246240362,2.556209471,6.941633059,9.919968865,0,1829,2,220,32.7,2220,26.5,1800,6.3,431,6.4,433,9.7,658,2.8,189,6
89,1148,117,74,139,245,175,147,155,69,27,987,8,59,29,4,61,-14,32,-10.4,-1.7,51,189,296,273,49,4.3,8.9,9.2,74635,836,9.8,0.7472357,0.5386324,0.032691562,0.339369547,0.921590696,1.317002921,0,175,2,230,36.5,352,28.9,279,5.4,53,5.7,55,7.9,77,2.4,23,6
90,6918,1013,865,852,928,851,924,885,454,146,5353,138,869,163,32,363,33,374,7.1,-2.5,436,1451,1717,851,918,13.4,17.7,17.2,63527,2940,9.6,4.502941264,3.245870161,0.19700368,2.045085824,5.553627559,7.936433978,0,1256,2,240,45.4,2346,32.4,1673,7.2,371,7.8,402,10.9,562,3.0,153,6
91,2503,270,279,262,248,248,386,473,224,113,1731,12,414,83,2,261,-8,19,-13.2,9.6,219,705,563,388,287,11.6,16.0,13.6,57832,1051,7.0,1.62920815,1.174387542,0.071277857,0.739932035,2.009356719,2.871479365,0,756,2,275,44.6,893,30.2,605,9.1,182,9.2,185,13.1,263,3.6,72,6
92,604,65,52,77,70,76,100,88,50,26,217,12,239,41,8,87,-3,18,6.6,-11.6,37,173,151,90,79,13.1,15.3,15.6,59523,245,8.2,0.393144915,0.28339196,0.01720009,0.178553316,0.484878729,0.692917913,0,142,2,282,45.0,222,33.0,162,9.1,45,8.7,43,14.3,70,3.7,18,6
93,5327,849,759,653,693,516,666,726,328,137,1231,52,3707,21,7,309,-69,31,-0.4,-12.5,496,1394,1108,463,1259,23.7,31.4,28.2,38912,2545,15.3,3.4673559,2.499385711,0.151696821,1.574757471,4.27640561,6.111214773,0,1058,2,290,47.4,1835,33.6,1301,10.5,408,11.6,449,17.1,663,4.4,170,6
94,71818,10256,11379,9693,8356,7595,9121,8077,4887,2454,16069,410,53827,323,30,1159,273,931,3.8,0.1,9085,14708,15444,5189,26435,37.3,47.3,44.7,33652,20665,10.1,34.07818149,19.42746756,0.831175158,33.29707713,26.9280723,92.82123546,0,14107,4,1,48.0,25089,34.8,18200,10.9,5693,12.8,6717,17.0,8894,5.1,2669,6
95,126770,14894,16080,15897,15096,12673,15222,17187,13186,6535,111195,5852,2225,2875,535,4088,1780,5699,0.8,13.3,11215,20560,35576,20116,18273,15.1,22.8,23.2,49164,49774,5.6,60.15331906,34.29251806,1.467154123,58.77454771,47.53225828,163.8439948,12,35231,4,3,45.2,44926,32.2,32025,8.4,8393,8.0,7991,11.7,11673,3.8,3761,4
96,142854,16059,22434,31021,17278,14547,15537,14837,7770,3371,93812,2089,39414,2941,264,4334,1747,12364,4.8,7.4,8515,17604,26746,29254,20964,15.9,17.3,17.7,60187,77083,5.5,67.7852981,38.64339651,1.653299954,66.23159453,53.56293465,184.6317744,41,23195,4,5,31.8,36031,24.6,27896,5.6,6344,6.5,7322,8.5,9597,2.9,3246,4
97,53889,6117,5711,5197,5098,4672,6979,9286,7365,3464,42312,451,9615,509,82,920,260,935,-4.2,9.1,5718,11144,14867,7226,10804,20.4,33.6,32.9,43585,21518,5.9,25.57073606,14.57749867,0.623676489,24.98463045,20.20561542,69.64888409,8,18752,4,7,47.1,20281,32.0,13780,10.9,4681,11.0,4737,14.2,6121,4.6,1979,5
98,38072,5570,5963,5712,5182,4458,3901,3628,2336,1322,31115,680,5191,263,81,742,571,2710,6.0,9.2,3379,7028,9526,3598,7118,20.2,24.4,23.2,50157,14878,5.1,18.06545053,10.29884632,0.440620745,17.6513732,14.27505039,49.20618893,0,6933,4,9,46.5,12934,34.0,9447,7.3,2028,7.6,2101,11.5,3201,3.3,921,5
99,9483,1468,1365,1312,1389,1109,1057,944,500,339,8550,199,389,90,11,244,15,34,10.2,-8.8,658,2155,2433,709,985,10.5,11.7,11.4,65818,4280,4.3,4.499754868,2.565243739,0.109750119,4.396616202,3.555639389,12.25631145,0,1631,4,11,42.3,2918,32.7,2254,6.4,444,6.4,443,10.9,751,3.1,213,6
100,21098,1934,1957,1914,1801,1609,2243,3035,4224,2381,16143,256,3837,205,29,628,363,388,-4.7,21.9,3606,5248,5084,1972,4921,23.7,31.8,32.2,37350,8938,6.2,10.01115978,5.707214216,0.244174629,9.781694467,7.910669601,27.26812813,3,9183,4,12,54.5,9566,34.6,6075,14.5,2538,12.6,2215,17.7,3108,5.5,970,6
101,4410824,568892,600600,627348,606358,560407,536603,452097,301106,157413,3663379,275869,123814,202798,12814,132150,81244,65225,5.0,13.6,354513,634810,923098,899070,535183,12.3,18.2,17.0,65234,2229526,4.1,2092.969183,1193.170795,51.04802886,2044.996337,1653.833128,5700.773247,1004,808534,4,13,39.3,1319260,29.8,1000695,6.4,214586,6.6,222293,9.6,321467,3.1,105112,1
102,209550,18723,20657,20519,19963,19701,28294,36643,30738,14312,192331,2709,6331,2599,527,5053,2436,4635,-7.1,18.6,22957,54288,58539,20104,34411,16.8,26.9,25.7,45129,85442,5.8,99.43305205,56.68531325,2.425196391,97.15395183,78.57051924,270.8330765,80,73559,4,15,47.4,82338,28.6,49710,11.2,19531,11.1,19296,14.2,24750,4.3,7559,4
103,110445,15926,16360,13469,12414,11509,13441,14025,9185,4116,55688,1114,50383,757,127,2376,1301,2010,3.8,8.1,11963,20957,25708,11025,30876,28.5,40.2,40.7,40650,40598,7.8,52.4069837,29.87644677,1.278219115,51.20576573,41.41121927,142.7447346,12,24267,4,17,47.8,38682,32.5,26316,10.6,8569,11.4,9193,15.2,12334,4.5,3679,5
104,1039073,117940,130837,163180,122078,113713,120674,127882,92566,50203,882105,43252,44984,35302,2438,30992,11571,25279,1.2,9.9,79230,152408,230498,216291,164927,16.2,22.2,21.4,53395,486261,4.5,493.0479584,281.0793533,12.02555996,481.7468298,389.5991655,1342.950787,296,245814,4,19,40.4,332209,28.7,236011,7.7,63461,7.0,57452,10.8,88469,3.4,28191,3
105,447138,53671,57245,54379,59854,53959,49510,55580,45236,17704,370360,23222,29746,8570,1906,13334,15024,25313,3.0,31.0,41961,85546,105949,54794,54399,12.9,17.5,16.7,58848,178216,5.0,212.1703461,120.9551782,5.17488649,207.3071998,167.6538527,577.9038901,22,100086,4,21,51.1,177148,37.6,130231,8.0,27761,8.3,28726,13.5,46827,3.6,12358,2
106,46511,6618,7221,5756,4973,5128,5527,5477,3908,1903,44513,435,655,355,68,485,-125,437,6.9,-9.5,7127,7957,8006,6138,11287,24.4,36.0,34.5,40545,19325,9.3,22.06981954,12.5816779,0.538288281,21.56395826,17.43924324,60.11318169,0,10530,4,23,46.0,15662,36.0,12267,8.6,2930,7.3,2500,16.0,5440,4.4,1487,5
107,231993,19657,22683,21369,20567,21288,31169,45370,34149,15741,216777,2030,4925,2742,345,5174,3938,4199,-5.1,22.1,16623,44214,67706,43270,30060,13.2,19.2,17.9,48758,105618,4.5,110.0824245,62.75636304,2.684937182,107.5592305,86.98549496,299.8395511,39,85127,4,25,44.9,87153,27.4,53240,9.9,19213,9.6,18574,11.8,23017,4.1,7876,4
108,212128,29937,29723,33390,26345,21341,21432,19853,18771,11336,193457,5712,4824,3367,532,4236,2372,9283,6.4,4.8,36452,33924,41128,19315,39648,19.5,28.3,26.6,44116,97636,17.0,100.6563325,57.38268732,2.455032499,98.34919348,79.53713722,274.1650148,42,45739,4,27,47.1,74673,36.9,58536,8.6,13649,7.9,12591,13.0,20561,3.9,6229,4
109,17769,2342,2095,2088,1932,2142,2418,2388,1482,882,12810,4420,64,148,7,320,-135,247,0.6,-8.0,2121,4774,3646,1937,3120,17.9,24.4,23.6,43887,9070,3.4,7.694058215,1.23222848,0.518833044,5.300351215,9.934473634,21.44313389,0,4693,5,1,52.5,7186,38.3,5245,10.3,1411,10.8,1481,15.5,2120,3.9,536,6
110,20046,2521,2493,2319,2103,2463,2765,2563,1913,906,14553,4994,143,51,20,285,-273,191,-0.8,-12.7,2465,5563,4066,1838,3876,19.6,28.8,28.7,41127,7683,5.5,8.680009622,1.390131809,0.585318657,5.979562184,11.207522,24.19095402,6,5094,5,3,54.9,8485,37.9,5861,10.8,1665,11.4,1755,16.4,2529,4.1,631,6
111,41619,3854,4207,3757,3911,4046,5625,6800,6078,3341,40200,166,329,218,27,679,303,595,-8.5,15.8,3747,11090,11007,5802,6216,15.1,23.0,21.7,39686,16463,4.1,18.02121722,2.886156628,1.215223843,12.41461631,23.26877473,50.22464908,17,15979,5,5,48.9,16754,32.5,11126,11.8,4036,11.4,3889,14.5,4966,4.0,1381,5
112,272608,38930,39036,35344,41535,35859,31625,25348,16396,8535,241735,5528,5137,11131,1954,7123,6104,2146,7.0,15.6,20120,49182,44756,54780,23290,8.6,12.1,11.0,68978,134404,2.9,118.04051,18.9045721,7.95981983,81.31679577,152.4124593,328.9757355,30,44616,5,7,41.9,84302,32.7,65740,7.0,14170,7.0,13975,10.3,20795,2.6,5240,3
113,37480,4704,4622,4363,4213,4378,5052,4684,3562,1902,35930,160,326,258,43,763,-6,465,0.7,-0.8,3375,8779,9652,4145,5472,14.8,21.5,20.0,44482,15856,3.5,16.22901131,2.599129014,1.094370111,11.17998557,20.95470042,45.22981925,24,9809,5,9,48.4,13982,32.4,9359,10.1,2904,10.6,3048,13.0,3742,3.5,1021,5
114,10897,1418,1416,1220,1298,1312,1429,1357,911,536,7488,3015,166,50,5,173,44,226,-0.7,4.8,1352,3120,1880,1142,2329,21.7,29.8,28.0,37729,4362,4.5,4.718450806,0.755675263,0.318179058,3.250488333,6.09240583,13.15019585,0,2825,5,11,53.0,4393,37.0,3066,10.2,847,10.4,865,16.3,1355,4.0,332,6
115,5277,521,592,624,564,629,813,773,483,278,3994,1127,37,15,1,103,53,175,1.0,9.0,649,1636,1013,452,800,15.7,21.1,19.5,44969,2404,3.9,2.284965119,0.365944605,0.154081939,1.574087082,2.950318947,6.368136504,0,1436,5,13,51.4,2203,38.0,1627,10.7,457,11.1,476,15.8,679,4.0,170,5
116,28223,3267,3432,3021,2940,3110,3726,4373,3013,1341,26272,228,372,436,302,613,276,230,0.9,8.9,2788,6788,6055,4015,4499,16.1,24.8,24.3,45023,12639,3.2,12.220688,1.957182982,0.824077045,8.418696175,15.77920251,34.05872969,0,7997,5,15,45.4,10052,35.0,7755,10.4,2297,10.4,2295,13.9,3077,3.7,818,6
117,10438,1262,1297,1245,1127,1166,1416,1459,879,587,4519,5669,49,78,4,119,-201,764,-3.2,-15.8,1451,2954,2012,1110,3039,31.4,44.1,40.9,31787,3340,6.9,4.519701708,0.723844948,0.30477682,3.113572288,5.835783431,12.59628744,0,2835,5,17,54.3,4402,41.8,3390,11.5,934,11.6,941,19.1,1546,4.7,385,6
118,22061,2292,3440,4537,2149,2241,2456,2365,1648,933,16013,5399,144,141,12,352,-119,2758,-0.8,-4.6,1422,4021,4090,3642,3838,19.9,26.4,25.1,45408,9580,3.8,9.552513832,1.5298662,0.644154189,6.58062064,12.33408874,26.62259985,0,5000,5,19,44.0,7859,32.8,5864,7.6,1352,7.7,1377,11.8,2101,3.1,546,5
119,14847,1772,1761,1750,1604,1710,2084,1864,1488,814,14411,114,76,29,3,214,-63,125,-0.9,-3.3,2047,4363,2944,1228,3035,20.7,29.3,27.2,37687,5835,4.4,6.42881886,1.029596277,0.433514222,4.428741881,8.300812091,17.91694574,0,4125,5,21,49.2,5718,34.3,3985,11.3,1316,12.3,1435,14.6,1692,3.9,458,6
120,24965,2423,2757,2332,2541,2680,3613,3716,3167,1736,24136,108,186,125,10,400,-81,339,-6.6,3.5,2865,7630,5464,2796,3573,14.6,23.8,21.7,44902,9174,4.5,10.80995911,1.731250156,0.728947434,7.446860717,13.95768666,30.1270661,0,8437,5,23,49.7,10058,31.9,6453,11.4,2303,11.4,2302,14.6,2946,3.9,790,6
121,8018,851,1083,843,883,984,1145,1076,758,395,6915,929,41,13,3,117,-163,52,-0.1,-20.1,649,2689,1438,920,1232,15.5,21.0,18.4,47600,3302,3.9,3.471830647,0.556024985,0.234115783,2.391705557,4.482785165,9.675898899,0,2195,5,25,53.3,3338,38.3,2399,10.8,677,11.1,695,14.9,936,3.8,240,4
122,23537,2708,3630,4060,2469,2360,2795,2633,1740,1142,14387,8453,140,251,10,296,-163,2064,-1.2,-5.8,2210,5880,3602,3028,4799,22.4,27.6,27.2,40909,8991,4.8,10.19162858,1.632222508,0.687251582,7.020899687,13.15930587,28.40379551,6,5481,5,27,51.2,9554,40.4,7541,9.1,1689,9.4,1746,14.5,2713,3.6,675,5
123,20891,2567,2554,2356,2403,2433,2983,2704,1825,1066,17708,2391,183,97,7,505,43,286,0.2,1.9,2059,6333,3871,2329,3693,17.9,26.5,24.1,44565,8198,4.4,9.045898484,1.448730102,0.609991622,6.231618956,11.67995322,25.21067647,0,5270,5,29,50.0,8095,37.5,6067,9.9,1610,10.4,1688,14.3,2314,3.7,593,6
124,108558,15150,15441,16834,15145,12977,12273,10583,6519,3636,87000,17630,587,1355,61,1925,1521,3754,4.1,10.0,7370,23120,19413,17809,18768,17.9,24.9,22.7,45615,54120,3.1,47.00611018,7.52818163,3.169760686,32.38198701,60.69371314,131.0047684,66,19242,5,31,49.9,40631,37.9,30876,7.5,6085,8.2,6644,11.5,9386,2.9,2384,4
125,63406,8198,8760,7638,7733,7992,8477,7425,4832,2351,57609,1018,1622,1049,41,2067,489,540,0.8,7.0,6227,15708,13588,6432,10027,16.0,22.8,19.9,47363,26861,3.6,27.4550878,4.397021725,1.851377568,18.91350493,35.44967276,76.51659337,8,13589,5,33,52.1,24938,38.8,18587,9.2,4384,9.8,4711,12.7,6089,3.3,1577,3
126,48342,7217,7111,6454,5966,5664,6248,5140,3041,1501,21006,26118,186,325,30,677,-388,1038,3.3,-11.3,5461,10890,9132,5607,9056,19.2,29.0,28.4,42606,21467,4.3,20.93230695,3.352377129,1.411527212,14.42003368,27.0275381,58.33777807,0,9487,5,35,54.2,19099,38.2,13472,8.7,3077,9.5,3347,15.8,5577,3.7,1311,2
127,16676,2105,2190,1953,1904,2069,2246,2011,1471,727,12415,3817,69,126,8,241,-176,225,0.2,-10.7,1974,4768,2964,1771,2940,18.0,27.6,26.1,41214,7441,4.2,7.220784219,1.156432109,0.486918783,4.974318018,9.323388053,20.12413196,0,4020,5,37,53.2,6793,39.5,5044,9.9,1261,10.5,1340,15.2,1945,3.7,478,6
128,7182,785,890,773,773,753,969,1071,734,434,4020,2969,45,17,4,127,-172,401,-0.8,-22.7,862,2284,1401,721,1442,21.3,34.2,32.4,37259,2811,4.4,3.109838826,0.498050816,0.209705607,2.142333414,4.015385764,8.667037403,0,2206,5,39,55.1,3112,40.4,2281,10.9,614,10.7,607,17.9,1011,4.3,244,6
129,11512,1603,1597,1258,1296,1208,1508,1570,959,513,5681,5531,49,73,17,161,-220,56,-2.1,-17.0,1677,3487,1772,984,2780,24.3,36.1,34.0,36132,5443,4.5,4.984748617,0.798323725,0.336136305,3.433937936,6.436246298,13.8923607,0,3044,5,41,58.5,5012,43.2,3699,11.6,996,12.3,1056,19.3,1656,4.7,403,6
130,18328,2141,2526,3060,2015,1982,2280,2081,1371,872,12733,5136,101,124,6,228,-45,904,0.9,-3.3,1744,4150,3414,2420,3391,19.5,27.3,25.7,42494,7757,5.0,7.93610777,1.270993505,0.53515516,5.467096464,10.24700505,22.11771951,5,3890,5,43,47.0,6769,32.3,4648,8.9,1287,9.3,1331,13.9,2005,3.5,508,6
131,124806,15532,17444,24017,16600,14900,14338,11670,6976,3329,104282,15190,848,1633,98,2755,1409,4199,5.0,6.4,6483,22846,22986,22472,18571,15.4,17.2,16.6,53882,61476,3.3,54.04156844,8.654933183,3.644182393,37.22863604,69.77781059,150.6124018,25,19658,5,45,43.2,41457,32.5,31208,6.8,6488,7.4,7097,10.4,9939,2.6,2543,3
132,17810,2096,2406,2082,2033,2127,2435,2235,1498,898,16839,172,255,186,35,323,-34,447,-0.8,-1.1,2106,4844,3701,1423,3202,18.3,23.2,20.8,43696,7406,3.6,7.711811402,1.235071711,0.520030194,5.312581188,9.957396332,21.49261155,0,4640,5,47,49.3,6776,37.3,5124,10.8,1481,11.7,1603,14.4,1979,3.8,517,6
133,12269,1257,1509,1144,1156,1318,1702,1926,1470,787,11830,82,96,40,2,219,157,165,-8.6,21.7,1364,3282,3140,1043,2481,20.6,32.8,29.9,35630,4805,4.0,5.312533077,0.850819474,0.358239778,3.659745008,6.859477574,14.8058872,0,4099,5,49,53.4,5201,36.3,3539,13.0,1269,13.4,1305,16.4,1600,4.4,430,6
134,99154,10806,11211,11011,10944,11125,13137,14462,10717,5741,86303,8666,756,868,69,2492,710,2167,-2.9,10.1,8243,22357,26033,14335,19844,20.4,35.4,32.3,43610,40797,4.0,42.93413519,6.876041575,2.8951754,29.57684869,55.43602897,119.6562833,41,28731,5,51,44.9,35568,31.5,24952,10.3,8198,10.3,8149,14.1,11133,3.8,2980,4
135,18188,2099,2379,2101,2223,2358,2590,2164,1538,736,17220,508,95,74,12,279,92,143,-0.1,5.3,1065,5517,3625,2287,2353,13.1,18.3,16.0,52050,8321,3.1,7.87548713,1.261284912,0.531067331,5.425335579,10.16873242,21.94877141,0,4063,5,53,44.9,6338,34.0,4796,8.7,1231,9.0,1268,11.8,1664,3.1,437,3
136,45325,6048,6090,5864,5771,5953,5821,4854,3285,1639,43150,830,277,182,181,705,348,602,1.5,6.3,3767,13130,8074,4734,7361,16.5,23.5,19.8,46512,19755,3.5,19.62593216,3.143156952,1.323434506,13.5200866,25.34076298,54.69694657,8,9006,5,55,47.7,16336,35.0,11978,8.6,2936,9.6,3272,11.9,4056,3.1,1061,5
137,21741,3196,2928,2522,2351,2444,2926,2627,1760,987,14370,6569,152,119,42,489,-140,301,3.8,-10.2,2734,5317,4161,2178,4424,20.6,30.9,30.3,38682,9908,3.6,9.413952369,1.50767513,0.634810581,6.485167188,12.15517988,26.23643277,8,5273,5,57,52.9,8530,39.1,6308,10.4,1681,10.7,1733,16.6,2676,4.1,655,6
138,33701,3560,4081,4317,4096,4320,4640,4393,2882,1412,28803,3812,217,139,24,706,101,2347,-1.0,4.1,3495,9489,7464,3526,5844,18.7,29.7,29.7,47205,13993,3.8,14.59268703,2.337066353,0.984027938,10.05273996,18.84189858,40.66942739,6,8417,5,59,45.4,12164,33.8,9054,9.6,2562,10.2,2728,13.6,3642,3.5,937,5
139,13341,1910,1860,1529,1568,1489,1774,1519,1069,623,9992,2803,209,75,15,247,-36,181,0.3,-3.0,1515,3312,2733,1308,2271,17.3,27.3,26.2,40199,5922,3.5,5.776713976,0.925159556,0.389540866,3.979514073,7.458822261,16.09954692,0,3157,5,61,50.2,4958,38.7,3819,10.1,1000,10.7,1055,15.3,1507,3.9,384,6
140,37678,4962,5157,4540,4528,4604,4825,4469,2905,1688,35447,881,306,305,87,652,269,954,0.9,6.4,3577,9016,7804,4754,5302,14.5,20.3,18.4,45596,16222,4.1,16.31474621,2.612859738,1.100151469,11.23904739,21.06540028,45.46876013,12,8706,5,63,44.7,12752,33.6,9595,9.3,2658,10.0,2867,12.3,3520,3.4,964,5
141,13593,1247,1442,1407,1439,1574,1965,1995,1587,937,12915,281,117,71,2,207,-87,993,-5.7,-0.6,1511,3825,3393,1397,2358,18.7,27.9,25.8,37828,4869,5.5,5.885831128,0.942635024,0.396898957,4.054683666,7.599712989,16.4036535,0,4226,5,65,50.8,5660,34.6,3857,11.4,1276,11.5,1281,14.9,1662,3.9,438,6
142,16811,1863,1824,2305,2266,2126,2268,2075,1399,685,13274,2979,122,87,33,316,-246,2218,-0.5,-14.0,2600,5061,3408,1254,3732,25.6,30.4,30.2,36573,5786,6.2,7.279239836,1.165793966,0.490860617,5.014587443,9.398865229,20.2870462,0,4039,5,67,52.5,7057,38.8,5211,10.5,1408,11.8,1579,15.4,2070,3.9,520,6
